,trajectory,time,status,moving,age_seconds,origin_marker,lon,lat,z,wind_drift_factor,current_drift_factor,terminal_velocity,diameter,density,dead,x_sea_water_velocity,y_sea_water_velocity,sea_surface_height,sea_surface_wave_significant_height,sea_ice_area_fraction,x_wind,y_wind,land_binary_mask,sea_floor_depth_below_sea_level,ocean_vertical_diffusivity,ocean_mixed_layer_thickness,sea_water_temperature,sea_water_salinity,surface_downward_x_stress,surface_downward_y_stress,turbulent_kinetic_energy,turbulent_generic_length_scale,upward_sea_water_velocity,fe,no3,po4,si,distance,kd,chl
20319,278,2025-12-04 22:56:18.211162,0.0,1.0,90000.0,0.0,75.61488,9.647984,-1.4202375,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.04423098,0.05612618,0.0,0.07496376,0.0,-0.9899812,1.4377916,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.859726834622134,0.07937548,0.5688393
20320,278,2025-12-04 23:56:18.211162,0.0,1.0,93600.0,0.0,75.61634,9.649811,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.062540874,0.092919715,0.0,0.0786036,0.0,-1.0262078,1.4636141,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8581123673151526,0.07937548,0.5688393
20321,278,2025-12-05 00:56:18.211162,0.0,1.0,97200.0,0.0,75.618385,9.652835,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.105555736,0.043026835,0.0,0.058410153,0.0,-1.0352561,1.1413331,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8553968684440934,0.07937548,0.5688393
20322,278,2025-12-05 01:56:18.211162,0.0,1.0,100800.0,0.0,75.62185,9.654236,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.15068543,-0.012030127,0.0,0.04228032,0.0,-1.0443823,0.79245055,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.8544964646164253,0.07937548,0.5688393
24382,334,2025-12-03 21:56:18.211162,0.0,1.0,0.0,0.0,75.51491,10.008972,0.0,0.02,1.0,0.0,0.0014,1020.0,0.0,-0.16133334,-0.06832142,0.0,0.3434305,0.0,-0.83993936,3.6407545,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.49125408439092466,0.07937548,0.5688393
24383,334,2025-12-03 22:56:18.211162,0.0,1.0,3600.0,0.0,75.50961,10.006748,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.13605924,-0.088226594,0.0,0.363038,0.0,-1.1290329,3.6719105,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.49334546639810783,0.07937548,0.5688393
24384,334,2025-12-03 23:56:18.211162,0.0,1.0,7200.0,0.0,75.50514,10.003877,-0.93827546,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.10442296,-0.10210617,0.0,0.38665417,0.0,-1.4019209,3.7084048,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.4961499621508261,0.07937548,0.5688393
24385,334,2025-12-04 00:56:18.211162,0.0,1.0,10800.0,0.0,75.50172,10.000553,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.103518814,-0.10069307,0.0,0.40371546,0.0,-1.9622791,3.544102,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.4994498189141085,0.07937548,0.5688393
24386,334,2025-12-04 01:56:18.211162,0.0,1.0,14400.0,0.0,75.498314,9.997276,-0.33573243,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09572834,-0.0883151,0.0,0.43707475,0.0,-2.5722113,3.3393111,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5027265213574859,0.07937548,0.5688393
24387,334,2025-12-04 02:56:18.211162,0.0,1.0,18000.0,0.0,75.49517,9.994402,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.0905201,-0.077530235,0.0,0.4908951,0.0,-3.1874628,3.1297228,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5056211326425528,0.07937548,0.5688393
24388,334,2025-12-04 03:56:18.211162,0.0,1.0,21600.0,0.0,75.4922,9.9918785,-0.48259172,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.11133804,-0.07314596,0.0,0.45696887,0.0,-3.0623913,3.0327766,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5081813121875004,0.07937548,0.5688393
24389,334,2025-12-04 04:56:18.211162,0.0,1.0,25200.0,0.0,75.48854,9.989497,-1.1295595,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.12953584,-0.06650252,0.0,0.41967967,0.0,-2.8910222,2.949939,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5106314141242558,0.07937548,0.5688393
24390,334,2025-12-04 05:56:18.211162,0.0,1.0,28800.0,0.0,75.48429,9.987333,-0.20446797,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.16056924,-0.07230767,0.0,0.38565862,0.0,-2.7230327,2.8744168,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5129073190055047,0.07937548,0.5688393
24391,334,2025-12-04 06:56:18.211162,0.0,1.0,32400.0,0.0,75.47902,9.98498,-0.47079748,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.15437335,-0.0628158,0.0,0.31807637,0.0,-2.282781,2.7782812,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5154475506281071,0.07937548,0.5688393
24392,334,2025-12-04 07:56:18.211162,0.0,1.0,36000.0,0.0,75.47395,9.982935,-1.3883203,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.13166215,-0.04851326,0.0,0.25837323,0.0,-1.828927,2.6754446,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5177206751006073,0.07937548,0.5688393
24393,334,2025-12-04 08:56:18.211162,0.0,1.0,39600.0,0.0,75.46963,9.981356,-3.3347588,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09926022,-0.035239056,0.0,0.20893669,0.0,-1.378463,2.5677228,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5195329056543183,0.07937548,0.5688393
24394,334,2025-12-04 09:56:18.211162,0.0,1.0,43200.0,0.0,75.46637,9.980209,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.11868935,-0.046743557,0.0,0.16854902,0.0,-1.1222625,2.364765,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.520877453033049,0.07937548,0.5688393
24395,334,2025-12-04 10:56:18.211162,0.0,1.0,46800.0,0.0,75.46247,9.978687,-0.14521852,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.07227602,-0.041318506,0.0,0.13340007,0.0,-0.8764509,2.1574526,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5226618128417121,0.07937548,0.5688393
24396,334,2025-12-04 11:56:18.211162,0.0,1.0,50400.0,0.0,75.4601,9.977343,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.03385086,-0.035453983,0.0,0.10319898,0.0,-0.62659264,1.9499904,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5241783096035096,0.07937548,0.5688393
24397,334,2025-12-04 12:56:18.211162,0.0,1.0,54000.0,0.0,75.458984,9.976189,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.004022913,-0.019112255,0.0,0.06798888,0.0,-0.621825,1.5417876,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.525414695031058,0.07937548,0.5688393
24398,334,2025-12-04 13:56:18.211162,0.0,1.0,57600.0,0.0,75.458855,9.975567,-0.8548254,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.039222576,-0.013925678,0.0,0.040767085,0.0,-0.6342406,1.12024,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5260447242066986,0.07937548,0.5688393
24399,334,2025-12-04 14:56:18.211162,0.0,1.0,61200.0,0.0,75.460144,9.975114,-0.5039346,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.057963144,0.0057155355,0.0,0.02213824,0.0,-0.642697,0.69776,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5263971391714747,0.07937548,0.5688393
24400,334,2025-12-04 15:56:18.211162,0.0,1.0,64800.0,0.0,75.46204,9.9753,-0.71427625,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.052417282,0.016947743,0.0,0.041466746,0.0,-0.742659,1.0649402,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5260712298949778,0.07937548,0.5688393
24401,334,2025-12-04 16:56:18.211162,0.0,1.0,68400.0,0.0,75.46377,9.975851,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.036022034,0.040068552,0.0,0.07211565,0.0,-0.85307926,1.4845154,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5253997238562116,0.07937548,0.5688393
24402,334,2025-12-04 17:56:18.211162,0.0,1.0,72000.0,0.0,75.46495,9.977156,-1.9020898,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.03398057,0.03711232,0.0,0.11229563,0.0,-0.96764743,1.9048679,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5240177863595168,0.07937548,0.5688393
24403,334,2025-12-04 18:56:18.211162,0.0,1.0,75600.0,0.0,75.466064,9.978363,-0.15374437,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.027596949,0.057133965,0.0,0.09910871,0.0,-0.9647706,1.7601213,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5227396506823072,0.07937548,0.5688393
24404,334,2025-12-04 19:56:18.211162,0.0,1.0,79200.0,0.0,75.46697,9.980223,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.02786083,0.06406253,0.0,0.0836347,0.0,-0.953442,1.5782056,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.520825561087717,0.07937548,0.5688393
24405,334,2025-12-04 20:56:18.211162,0.0,1.0,82800.0,0.0,75.46789,9.982308,-0.112138815,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.028842798,0.06834731,0.0,0.06974892,0.0,-0.94108087,1.3963125,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5186866045503116,0.07937548,0.5688393
24406,334,2025-12-04 21:56:18.211162,0.0,1.0,86400.0,0.0,75.468834,9.984532,-0.20979467,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.036107678,0.043664224,0.0,0.081202805,0.0,-0.96032584,1.5423039,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5164089620397568,0.07937548,0.5688393
24407,334,2025-12-04 22:56:18.211162,0.0,1.0,90000.0,0.0,75.47002,9.985953,-0.754529,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.04504546,0.012808364,0.0,0.09572368,0.0,-0.9826623,1.7104331,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5149203719203231,0.07937548,0.5688393
24408,334,2025-12-04 23:56:18.211162,0.0,1.0,93600.0,0.0,75.4715,9.98637,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.052337162,-0.004686925,0.0,0.1116575,0.0,-1.0054846,1.878277,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.514420190800638,0.07937548,0.5688393
24409,334,2025-12-05 00:56:18.211162,0.0,1.0,97200.0,0.0,75.47321,9.9862175,-0.006056766,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.057339884,-0.014793865,0.0,0.08380036,0.0,-0.95112026,1.5817361,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5144803120040737,0.07937548,0.5688393
24410,334,2025-12-05 01:56:18.211162,0.0,1.0,100800.0,0.0,75.4751,9.985737,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.06258222,-0.024259016,0.0,0.058135416,0.0,-0.8910249,1.2527182,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5148657274825053,0.07937548,0.5688393
24411,334,2025-12-05 02:56:18.211162,0.0,1.0,104400.0,0.0,75.47715,9.984947,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.06844949,-0.034318775,0.0,0.03783959,0.0,-0.8302439,0.9213523,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5155594109638594,0.07937548,0.5688393
24412,334,2025-12-05 03:56:18.211162,0.0,1.0,108000.0,0.0,75.4794,9.9838295,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.031172588,-0.068944335,0.0,0.03037161,0.0,-0.8891361,0.66637474,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5165813785673694,0.07937548,0.5688393
24413,334,2025-12-05 04:56:18.211162,0.0,1.0,111600.0,0.0,75.48042,9.9815855,-0.44119143,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.0059938384,-0.10581223,0.0,0.026768003,0.0,-0.95489055,0.41989803,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.518784011945686,0.07937548,0.5688393
24414,334,2025-12-05 05:56:18.211162,0.0,1.0,115200.0,0.0,75.480225,9.978142,-0.30154678,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.045053698,-0.14280573,0.0,0.02617841,0.0,-1.0162637,0.17711893,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5222327670530681,0.07937548,0.5688393
24415,334,2025-12-05 06:56:18.211162,0.0,1.0,118800.0,0.0,75.47875,9.973494,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.0704035,-0.15474087,0.0,0.0003646129,0.0,-0.11520016,-0.039377473,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5269349923620478,0.07937548,0.5688393
24416,334,2025-12-05 07:56:18.211162,0.0,1.0,122400.0,0.0,75.47644,9.968457,-0.4009098,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09036999,-0.15784764,0.0,0.018882561,0.0,0.83825207,-0.25478885,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.532064637251301,0.07937548,0.5688393
24417,334,2025-12-05 08:56:18.211162,0.0,1.0,126000.0,0.0,75.47347,9.96332,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.115114346,-0.1670463,0.0,0.08330188,0.0,1.7786692,-0.47179595,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5373354291462351,0.07937548,0.5688393
24418,334,2025-12-05 09:56:18.211162,0.0,1.0,129600.0,0.0,75.46969,9.957883,-0.40774646,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.09348635,-0.16938855,0.0,0.12834972,0.0,2.2010548,-0.61059487,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5429638686760764,0.07937548,0.5688393
24419,334,2025-12-05 10:56:18.211162,0.0,1.0,133200.0,0.0,75.46662,9.95237,-1.4537312,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.06998609,-0.15835574,0.0,0.17914003,0.0,2.5926478,-0.74852705,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5486465961842316,0.07937548,0.5688393
24420,334,2025-12-05 11:56:18.211162,0.0,1.0,136800.0,0.0,75.464325,9.947216,-0.097281985,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.049556036,-0.19115004,0.0,0.23894374,0.0,2.9866474,-0.8905609,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5539339511591933,0.07937548,0.5688393
24421,334,2025-12-05 12:56:18.211162,0.0,1.0,140400.0,0.0,75.4627,9.940994,-1.0347756,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.019859936,-0.16301116,0.0,0.21853909,0.0,2.6965241,-1.2698267,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5602487952109939,0.07937548,0.5688393
24422,334,2025-12-05 13:56:18.211162,0.0,1.0,144000.0,0.0,75.46335,9.935689,-0.7127248,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.09485087,-0.16091336,0.0,0.20660156,0.0,2.3721313,-1.6647612,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.56550002334338,0.07937548,0.5688393
24423,334,2025-12-05 14:56:18.211162,0.0,1.0,147600.0,0.0,75.46646,9.930451,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.17420034,-0.1646174,0.0,0.20879367,0.0,2.0570939,-2.0629864,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.570535246875612,0.07937548,0.5688393
24424,334,2025-12-05 15:56:18.211162,0.0,1.0,151200.0,0.0,75.47218,9.925094,-1.5003563,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.1496519,-0.12601389,0.0,0.22356008,0.0,0.7130333,-2.92906,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5755789113232586,0.07937548,0.5688393
24425,334,2025-12-05 16:56:18.211162,0.0,1.0,154800.0,0.0,75.4771,9.920992,-0.28011996,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.13182062,-0.12547956,0.0,0.3712945,0.0,-0.6898418,-3.8232696,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5794609135545804,0.07937548,0.5688393
24426,334,2025-12-05 17:56:18.211162,0.0,1.0,158400.0,0.0,75.48142,9.916908,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.108007506,-0.110549845,0.0,0.6527963,0.0,-2.0784633,-4.7134304,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5833876059045151,0.07937548,0.5688393
24427,334,2025-12-05 18:56:18.211162,0.0,1.0,162000.0,0.0,75.48497,9.91331,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.08322974,-0.10051844,0.0,0.6349781,0.0,-3.0992682,-4.025749,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5868824366180047,0.07937548,0.5688393
24428,334,2025-12-05 19:56:18.211162,0.0,1.0,165600.0,0.0,75.4877,9.910038,-1.0574291,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.055130884,-0.08118857,0.0,0.6669004,0.0,-4.098368,-3.2114096,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5900901822921396,0.07937548,0.5688393
24429,334,2025-12-05 20:56:18.211162,0.0,1.0,169200.0,0.0,75.48951,9.907395,-1.2975663,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.030625744,-0.069340244,0.0,0.7798448,0.0,-5.1013865,-2.3826168,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5926974817104019,0.07937548,0.5688393
24430,334,2025-12-05 21:56:18.211162,0.0,1.0,172800.0,0.0,75.49052,9.905139,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,0.0074472236,-0.09794204,0.0,0.41414824,0.0,-4.0980406,-0.20336878,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5949366179597089,0.07937548,0.5688393
24431,334,2025-12-05 22:56:18.211162,0.0,1.0,176400.0,0.0,75.49076,9.901951,-0.06355179,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.016167717,-0.116958566,0.0,0.3202568,0.0,-2.9602141,2.062935,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.5981205272358819,0.07937548,0.5688393
24432,334,2025-12-05 23:56:18.211162,0.0,1.0,180000.0,0.0,75.49023,9.898144,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.040217653,-0.13718154,0.0,0.5399875,0.0,-1.8357636,4.310532,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6019355780520776,0.07937548,0.5688393
24433,334,2025-12-06 00:56:18.211162,0.0,1.0,183600.0,0.0,75.48891,9.89368,-0.5493284,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.06863511,-0.13300802,0.0,0.42726162,0.0,-1.2003218,3.990938,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.606421851818341,0.07937548,0.5688393
24434,334,2025-12-06 01:56:18.211162,0.0,1.0,187200.0,0.0,75.48666,9.88935,-0.054594588,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.105477594,-0.13962542,0.0,0.3109353,0.0,-0.60593367,3.5032115,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6107958383934341,0.07937548,0.5688393
24435,334,2025-12-06 02:56:18.211162,0.0,1.0,190800.0,0.0,75.48319,9.884806,-0.5356956,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.13461575,-0.14029233,0.0,0.22541505,0.0,-0.023362305,3.02699,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6154238751780392,0.07937548,0.5688393
24436,334,2025-12-06 03:56:18.211162,0.0,1.0,194400.0,0.0,75.478775,9.8802395,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.17405096,-0.15390632,0.0,0.18729542,0.0,0.50656104,2.7123847,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6201238533079693,0.07937548,0.5688393
24437,334,2025-12-06 04:56:18.211162,0.0,1.0,198000.0,0.0,75.47306,9.87523,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.21253666,-0.16945292,0.0,0.17126177,0.0,1.037944,2.4258056,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6253506930376864,0.07937548,0.5688393
24438,334,2025-12-06 05:56:18.211162,0.0,1.0,201600.0,0.0,75.46609,9.869715,-0.34507507,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.25134012,-0.18563208,0.0,0.17684476,0.0,1.5794733,2.1665816,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6311969433164689,0.07937548,0.5688393
24439,334,2025-12-06 06:56:18.211162,0.0,1.0,205200.0,0.0,75.45783,9.863672,-1.4106635,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.28115416,-0.17037825,0.0,0.14096372,0.0,1.703515,1.6817459,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6377233797169726,0.07937548,0.5688393
24440,334,2025-12-06 07:56:18.211162,0.0,1.0,208800.0,0.0,75.44861,9.858128,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.32820383,-0.16386476,0.0,0.114083886,0.0,1.8062706,1.1725795,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6439264572161246,0.07937548,0.5688393
24441,334,2025-12-06 08:56:18.211162,0.0,1.0,212400.0,0.0,75.437836,9.852794,0.0,0.02,1.0,0.014061547,0.0014,1020.0,0.0,-0.36782625,-0.14678164,0.0,0.10110756,0.0,1.9194709,0.652453,0.0,100.0,0.02,50.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.00093587174,0.037282486,0.26058942,0.7391565,0.6501848999619219,0.07937548,0.5688393
